Family,ScientificName,ScientificNameAuthorship,Notes,TaxonId
PTERIDACEAE,"Myriopteris yavapensis","(T.Reeves ex Windham) Grusz & Windham",,171675
PTERIDACEAE,"Notholaena standleyi",Maxon,,1744
PTERIDACEAE,"Pellaea truncata",Goodding,,1677
PTERIDACEAE,"Pellaea wrightiana",Hook.,,1741
RANUNCULACEAE,"Anemone tuberosa",Rydb.,,741
RANUNCULACEAE,"Clematis drummondii","Torr. & A. Gray",,252
RANUNCULACEAE,"Delphinium scaposum",Greene,,773
RANUNCULACEAE,"Myosurus cupulatus","S. Wats.",,588
RESEDACEAE,"Oligomeris linifolia","(Vahl) J.F. Macbr.",,1816
RHAMNACEAE,"Condalia correllii","M.C. Johnston",,3543
RHAMNACEAE,"Condalia warnockii","M.C. Johnston",,3547
RHAMNACEAE,"Condalia warnockii var. kearneyana","M.C. Johnston",,12635
RHAMNACEAE,"Ziziphus obtusifolia","(Hook. ex Torr. & A. Gray) A. Gray",,3559
RHAMNACEAE,"Ziziphus obtusifolia var. canescens","(A. Gray) M.C. Johnston",,14408
ROSACEAE,"Vauquelinia californica","(Torr.) Sarg.",,286
ROSACEAE,"Vauquelinia californica subsp. californica",,,11914
RUBIACEAE,"Bouvardia ternifolia","(Cav.) Schlecht.",,2654
RUBIACEAE,"Galium aparine",L.,,2626
RUBIACEAE,"Galium proliferum","A. Gray",,2649
RUBIACEAE,"Galium stellatum",Kellogg,,2650
RUBIACEAE,"Galium stellatum subsp. eremicum","(Hilend & Howell) Ehrend.",,11453
RUTACEAE,"Thamnosma texana","(A. Gray) Torr.",,2659
RUTACEAE,"Thamnosma texanum","(A. Gray) Torr.",,31663
RUTACEAE,"Thamnosma texanum var. purpureum","Woodruff ",,134936
SALICACEAE,"Populus fremontii","S. Watson",,2313
SALICACEAE,"Salix gooddingii","C.R. Ball",,2255
SANTALACEAE,"Phoradendron californicum",Nutt.,,164
SANTALACEAE,"Phoradendron serotinum","(Raf.) M.C. Johnston",,161
SANTALACEAE,"Phoradendron serotinum subsp. tomentosum","(DC.) Kuijt",,16271
SAPINDACEAE,"Dodonaea viscosa","(L.) Jacq.",,3584
SAPINDACEAE,"Sapindus saponaria",L.,,3583
SAPINDACEAE,"Sapindus saponaria var. drummondii","(Hook. & Arn.) L. Benson",,14079
SCROPHULARIACEAE,"Leucophyllum frutescens","(Berl.) I.M. Johnston",,17255
SELAGINELLACEAE,"Selaginella arizonica",Maxon,,655
SIMMONDSIACEAE,"Simmondsia chinensis","(Link) Schneid.",,3313
SOLANACEAE,"Calibrachoa parviflora","(Juss.) D'Arcy",,1230
SOLANACEAE,"Datura discolor",Bernh.,,3869
SOLANACEAE,"Datura wrightii",Regel,,3872
SOLANACEAE,"Lycium andersonii","A. Gray",,3873
SOLANACEAE,"Lycium andersonii var. wrightii","A. Gray",,13391
SOLANACEAE,"Lycium berlandieri",Dunal,,3874
SOLANACEAE,"Lycium berlandieri var. longistylum","C.L. Hitchc.",,13393
SOLANACEAE,"Lycium exsertum","A. Gray",,3877
SOLANACEAE,"Lycium fremontii","A. Gray",,3878
SOLANACEAE,"Lycium macrodon","A. Gray",,3879
SOLANACEAE,"Margaranthus solanaceous",Schltdl.,,3882
SOLANACEAE,"Nicotiana glauca",Graham,,3890
SOLANACEAE,"Nicotiana obtusifolia","M. Martens & Galeotti",,1283
SOLANACEAE,"Nicotiana obtusifolia var. obtusifolia",,,13498
SOLANACEAE,"Physalis acutifolia","(Miers) Sandw.",,3883
SOLANACEAE,"Physalis crassifolia",Benth.,,3886
SOLANACEAE,"Quincula lobata","(Torr.) Raf.",,1455
SOLANACEAE,"Solanum douglasii",Dunal,,3832
SOLANACEAE,"Solanum elaeagnifolium",Cav.,,3833
SOLANACEAE,"Solanum nigrescens","M. Martens & Galeotti",,3839
SOLANACEAE,"Solanum rostratum",Dunal,,3840
TALINACEAE,"Talinum paniculatum","(Jacq.) Gaertn.",,303
TAMARICACEAE,"Tamarix chinensis",Lour.,,2354
TYPHACEAE,"Typha angustifolia",L.,,3279
URTICACEAE,"Parietaria floridana",Nutt.,,3181
URTICACEAE,"Parietaria hespera",Hinton,,3182
URTICACEAE,"Parietaria hespera var. hespera",,,13637
URTICACEAE,"Parietaria pensylvanica","Muhl. ex Willd.",,3183
VERBENACEAE,"Aloysia wrightii","Heller ex Abrams",,1051
VERBENACEAE,"Glandularia gooddingii","(Briq.) Solbrig",,3096
VERBENACEAE,"Lantana camara",L.,,1057
VERBENACEAE,"Verbena neomexicana","(A. Gray) Small",,1048
VERBENACEAE,"Verbena xylopoda","(L.M. Perry) G.L. Nesom",,172166
VIBURNACEAE,"Sambucus nigra",L.,,1428
VIBURNACEAE,"Sambucus nigra subsp. cerulea","(Raf.) R. Bolli",,11839
VIOLACEAE,"Hybanthus verticillatus","(Ortega) Baill.",,2482
ZYGOPHYLLACEAE,"Fagonia californica",Benth.,,76
ZYGOPHYLLACEAE,"Fagonia laevis",Standl.,,2663
ZYGOPHYLLACEAE,"Guaiacum coulteri",A.Gray,,31305
ZYGOPHYLLACEAE,"Kallstroemia californica","(S. Watson) Vail",,2675
ZYGOPHYLLACEAE,"Kallstroemia grandiflora","Torr. ex A. Gray",,2676
ZYGOPHYLLACEAE,"Kallstroemia parviflora","J.B.S. Norton",,2679
ZYGOPHYLLACEAE,"Larrea divaricata","auct. non Cav.",,15374
ZYGOPHYLLACEAE,"Larrea divaricata subsp. tridentata","(Sesse & Moc. ex DC.) Felger & Lowe",,10952
ZYGOPHYLLACEAE,"Larrea tridentata","(Sessé & Moc. ex DC.) Coville",,2671
ZYGOPHYLLACEAE,"Larrea tridentata var. tridentata",,,13270
ZYGOPHYLLACEAE,"Tribulus terrestris",L.,,2674
