Family,ScientificName,ScientificNameAuthorship,Notes,TaxonId
MALVACEAE,"Abutilon incanum","(Link) Sweet",,3677
MALVACEAE,"Abutilon malacum","S. Wats.",,3678
MALVACEAE,"Abutilon palmeri","A. Gray",,3679
MALVACEAE,"Anoda abutiloides","A. Gray",,3667
MALVACEAE,"Anoda pentaschista","A. Gray",,3681
MALVACEAE,"Ayenia filiformis","S. Watson",,3622
MALVACEAE,"Ayenia microphylla","A. Gray",,3628
MALVACEAE,"Eremalche exilis","(A. Gray) Greene",,3738
MALVACEAE,"Herissantia crispa","(L.) Briz.",,3773
MALVACEAE,"Hermannia pauciflora","S. Wats.",,3625
MALVACEAE,"Hibiscus coulteri","Harvey ex A. Gray",,3654
MALVACEAE,"Hibiscus denudatus",Benth.,,3655
MALVACEAE,"Hibiscus denudatus var. denudatus",,,134874
MALVACEAE,"Horsfordia alata","(S. Wats.) A. Gray",,3774
MALVACEAE,"Horsfordia newberryi","(S. Wats.) A. Gray",,3775
MALVACEAE,"Malva parviflora",L.,,3778
MALVACEAE,"Malvastrum bicuspidatum","(S. Wats.) Rose",,3721
MALVACEAE,"Rhynchosida physocalyx","(A. Gray) Fryxell",,1463
MALVACEAE,"Sida abutifolia",Mill.,,606
MALVACEAE,"Sphaeralcea ambigua","A. Gray",,3800
MALVACEAE,"Sphaeralcea ambigua subsp. ambigua","A. Gray",,11865
MALVACEAE,"Sphaeralcea coulteri","(S. Watson) A. Gray",,3803
MALVACEAE,"Sphaeralcea emoryi","Torr. ex A. Gray",,3805
MALVACEAE,"Sphaeralcea laxa","Woot. & Standl.",,3809
MARTYNIACEAE,"Proboscidea althaeifolia","(Benth.) Decne.",,1502
MARTYNIACEAE,"Proboscidea parviflora","(Wooton) Wooton & Standl.",,1487
MARTYNIACEAE,"Proboscidea parviflora subsp. parviflora",,,31481
MOLLUGINACEAE,"Mollugo cerviana","(L.) Ser.",,3463
MONTIACEAE,"Calandrinia ciliata","(Ruiz & Pav.) DC.",,297
MONTIACEAE,"Cistanthe monandra","(Nutt.) Hershkovitz",,1099
MONTIACEAE,"Claytonia perfoliata","Donn ex Willd.",,342
MONTIACEAE,"Claytonia perfoliata subsp. mexicana","(Rydb.) J.M. Miller & K. Chambers",,11311
MONTIACEAE,"Phemeranthus aurantiacus","(Engelm.) Kiger",,16355
MORACEAE,"Ficus carica",L.,,3170
MORACEAE,"Morus microphylla",Buckley,,3169
NEMACLADACEAE,"Nemacladus orientalis","(McVaugh) Morin ",,134629
NYCTAGINACEAE,"Allionia incarnata",L.,,3305
NYCTAGINACEAE,"Boerhavia coccinea","P. Mill.",,1258
NYCTAGINACEAE,"Boerhavia coulteri","(Hook. f.) S. Wats.",,3352
NYCTAGINACEAE,"Boerhavia coulteri var. palmeri","(S.Watson) Spellenb.",,19503
NYCTAGINACEAE,"Boerhavia erecta",L.,,3341
NYCTAGINACEAE,"Boerhavia megaptera",Standl.,,3344
NYCTAGINACEAE,"Boerhavia pterocarpa","S. Wats.",,3345
NYCTAGINACEAE,"Boerhavia triquetra","S. Wats.",,3348
NYCTAGINACEAE,"Boerhavia wrightii","A. Gray",,3353
NYCTAGINACEAE,"Commicarpus scandens","(L.) Standl.",,10012
NYCTAGINACEAE,"Mirabilis laevis","(Benth.) Curran",,16261
NYCTAGINACEAE,"Mirabilis laevis var. villosa","(Kellogg) Spellenb.",,16268
NYCTAGINACEAE,"Mirabilis multiflora","(Torr.) A. Gray",,3337
NYCTAGINACEAE,"Mirabilis multiflora var. multiflora","(Torr.) A. Gray",,13470
OLEACEAE,"Forestiera phillyreoides","(Benth.) Torr.",,8337
OLEACEAE,"Fraxinus velutina",Torr.,,771
OLEACEAE,"Menodora scabra","A. Gray",,683
ONAGRACEAE,"Chylismia claviformis","(Torr. & Frém.) A. Heller ",,134801
ONAGRACEAE,"Chylismia claviformis subsp. peeblesii","(Munz) W.L. Wagner & Hoch",,134802
ONAGRACEAE,"Chylismia claviformis subsp. rubescens","(P.H. Raven) W.L. Wagner & Hoch",,134803
ONAGRACEAE,"Epilobium canum","(Greene) P. H. Raven",,612
ONAGRACEAE,"Epilobium canum subsp. latifolium","(Hook.) P. H. Raven",,11391
ONAGRACEAE,"Eremothera boothii","(Douglas) W.L. Wagner & Hoch",,134857
ONAGRACEAE,"Eremothera boothii subsp. condensata","(Munz) W.L. Wagner & Hoch",,134858
ONAGRACEAE,"Eremothera chamaenerioides","(A. Gray) W.L. Wagner & Hoch ",,134856
ONAGRACEAE,"Eulobus californicus","Nutt. ex Torr. & A. Gray",,6892
ONAGRACEAE,"Oenothera arizonica",Munz,,15622
ONAGRACEAE,"Oenothera curtiflora","W. L. Wagner & Hoch",,134896
ONAGRACEAE,"Oenothera primiveris","A. Gray",,485
ONAGRACEAE,"Oenothera primiveris subsp. primiveris","A. Gray",,11645
OROBANCHACEAE,"Castilleja exserta","(Heller) Chuang & Heckard",,3652
OROBANCHACEAE,"Castilleja exserta subsp. exserta",,,11233
OROBANCHACEAE,"Castilleja lanata","A. Gray",,3022
OROBANCHACEAE,"Orobanche cooperi","(A. Gray) Heller",,2523
OROBANCHACEAE,"Orobanche cooperi subsp. cooperi",,,11656
OROBANCHACEAE,"Orobanche cooperi subsp. latiloba","(Munz) Collins, comb. nov. ined.",,11657
OROBANCHACEAE,"Orobanche fasciculata",Nutt.,,2526
OXALIDACEAE,"Oxalis albicans",Kunth,,1734
PAPAVERACEAE,"Argemone gracilenta",Greene,,455
PAPAVERACEAE,"Argemone ochroleuca",Sweet,,1689
PAPAVERACEAE,"Argemone ochroleuca subsp. ochroleuca",Sweet,,19499
PAPAVERACEAE,"Eschscholzia californica",Cham.,,466
PAPAVERACEAE,"Eschscholzia californica subsp. mexicana","(Greene) C. Clark",,11429
PAPAVERACEAE,"Eschscholzia minutiflora","S. Watson",,468
PHRYMACEAE,"Mimulus guttatus","Fisch. ex DC.",,3101
PHRYMACEAE,"Mimulus rubellus","A. Gray",,3106
PHYTOLACCACEAE,"Rivina humilis",L.,,3293
PLANTAGINACEAE,"Antirrhinum filipes","A. Gray",,9742
PLANTAGINACEAE,"Antirrhinum pusillum",Brandegee,,49565
PLANTAGINACEAE,"Antirrhinum watsonii","Vasey et Rose.",,26565
PLANTAGINACEAE,"Keckiella antirrhinoides","(Benth.) Straw",,3200
PLANTAGINACEAE,"Keckiella antirrhinoides subsp. microphylla","(A. Gray) Straw",,11516
PLANTAGINACEAE,"Maurandya antirrhiniflora","Humb. & Bonpl. ex Willd.",,9840
PLANTAGINACEAE,"Maurandya antirrhiniflora subsp. antirrhiniflora",,,134890
PLANTAGINACEAE,"Nuttallanthus texanus","(Scheele) D. A. Sutton",,2590
PLANTAGINACEAE,"Penstemon parryi","(A. Gray) A. Gray",,3226
PLANTAGINACEAE,"Penstemon pseudospectabilis","M.E. Jones",,3227
PLANTAGINACEAE,"Penstemon pseudospectabilis subsp. pseudospectabilis",,,11693
PLANTAGINACEAE,"Plantago ovata",Forssk.,,1597
PLANTAGINACEAE,"Plantago ovata var. fastigiata","(E. Morris) S.C.Meyers & Liston",,134966
PLANTAGINACEAE,"Plantago patagonica",Jacq.,,764
PLANTAGINACEAE,"Pseudorontium cyathiferum","(Benth.) Rothm.",,1497
PLANTAGINACEAE,"Stemodia durantifolia","(L.) Sw.",,4135
PLANTAGINACEAE,"Veronica peregrina",L.,,3155
PLANTAGINACEAE,"Veronica peregrina subsp. xalapensis","(Kunth) Pennell",,11919
PLUMBAGINACEAE,"Plumbago zeylanica",L.,,32893
POACEAE,"Aristida adscensionis",L.,,697
POACEAE,"Aristida californica",Thurb.,,698
POACEAE,"Aristida californica var. glabrata",Vasey,,12111
POACEAE,"Aristida purpurea",Nutt.,,694
POACEAE,"Aristida purpurea var. nealleyi","(Vasey) Allred",,12161
POACEAE,"Aristida purpurea var. parishii","(A.S. Hitchc.) Allred",,12163
POACEAE,"Aristida purpurea var. purpurea",,,12164
POACEAE,"Aristida ternipes",Cav.,,695
POACEAE,"Aristida ternipes var. gentilis","(Henr.) Allred",,12175
POACEAE,"Aristida ternipes var. ternipes",,,12178
POACEAE,"Avena fatua",L.,,704
POACEAE,"Bothriochloa barbinodis","(Lag.) Herter",,709
POACEAE,"Bouteloua aristidoides","(Kunth) Griseb.",,714
POACEAE,"Bouteloua aristidoides var. arizonica","M.E. Jones",,12335
POACEAE,"Bouteloua barbata",Lag.,,715
POACEAE,"Bouteloua curtipendula","(Michx.) Torr.",,635
POACEAE,"Bouteloua repens","(Kunth) Scribn. & Merr.",,640
POACEAE,"Bouteloua rothrockii",Vasey,,1272
POACEAE,"Bouteloua trifida",Thurb.,,642
POACEAE,"Bromus carinatus","Hook. & Arn.",,1811
POACEAE,"Bromus madritensis",L.,,1747
POACEAE,"Bromus madritensis subsp. rubens","(L.) Husnot",,6402
POACEAE,"Bromus tectorum",L.,,1749
POACEAE,"Cenchrus ciliaris",L.,,14828
POACEAE,"Cenchrus echinatus",L.,,1763
POACEAE,"Cenchrus setaceus","(Forssk.) Morrone",,167081
POACEAE,"Chloris virgata",Sw.,,649
POACEAE,"Cottea pappophoroides",Kunth,,597
POACEAE,"Cynodon dactylon","(L.) Pers.",,593
POACEAE,"Dactyloctenium aegyptium","(L.) Willd.",,600
POACEAE,"Dasyochloa pulchella","(Kunth) Willd. ex Rydb.",,4136
POACEAE,"Digitaria californica","(Benth.) Henr.",,1687
POACEAE,"Digitaria californica var. californica","(Benth.) Henrard",,166830
POACEAE,"Distichlis spicata","(L.) Greene",,1700
POACEAE,"Echinochloa colona","(L.) Link",,1713
POACEAE,"Elymus elymoides","(Raf.) Swezey",,2924
POACEAE,"Enneapogon cenchroides","(Licht.ex Roem. & Schult.) C.E.Hubb.",,18884
POACEAE,"Enneapogon desvauxii","Desv. ex Beauv.",,535
POACEAE,"Eragrostis barrelieri",Daveau,,1642
POACEAE,"Eragrostis cilianensis","(All.) Vignolo ex Janch.",,1630
POACEAE,"Eragrostis intermedia","A.S. Hitchc.",,1632
POACEAE,"Eragrostis lehmanniana",Nees,,777
POACEAE,"Eriochloa acuminata","(J. Presl) Kunth",,2992
POACEAE,"Eriochloa acuminata var. acuminata",,,12876
POACEAE,"Eriochloa aristata",Vasey,,537
POACEAE,"Eriochloa aristata var. aristata",,,32851
POACEAE,"Festuca microstachys",Nutt.,,15184
POACEAE,"Festuca octoflora",Walt.,,15185
POACEAE,"Heteropogon contortus","(L.) Beauv. ex Roemer & J.A. Schultes",,551
POACEAE,"Hilaria belangeri","(Steud.) Nash",,553
POACEAE,"Hilaria rigida","(Thurb.) Benth. ex Scribn.",,8507
POACEAE,"Hopia obtusa","(Kunth) Zuloaga & Morrone ",,134876
POACEAE,"Hordeum murinum",L.,,1594
POACEAE,"Hordeum murinum subsp. glaucum","(Steud.) Tzvelev",,11500
POACEAE,"Leptochloa dubia","(Kunth) Nees",,479
POACEAE,"Leptochloa fusca","(L.) Kunth",,624
POACEAE,"Leptochloa fusca subsp. uninervia","(J. Presl) N. Snow",,11524
POACEAE,"Leptochloa panicea","(Retz.) Ohwi",,481
POACEAE,"Leptochloa panicea subsp. brachiata","(Steudl.) N. Snow",,11529
POACEAE,"Melica frutescens",Scribn.,,489
POACEAE,"Muhlenbergia alopecuroides","(Griseb.) P.M. Peterson & Columbus",,164402
POACEAE,"Muhlenbergia appressa","C.O. Goodding",,350
POACEAE,"Muhlenbergia dumosa","Scribn. ex Vasey",,392
POACEAE,"Muhlenbergia emersleyi",Vasey,,355
POACEAE,"Muhlenbergia fragilis",Swallen,,396
POACEAE,"Muhlenbergia microsperma","(DC.) Trin.",,356
POACEAE,"Muhlenbergia porteri","Scribn. ex Beal",,408
POACEAE,"Muhlenbergia rigens","(Benth.) A.S. Hitchc.",,2558
POACEAE,"Muhlenbergia tenuifolia","(Kunth) Trin.",,2560
POACEAE,"Panicum antidotale",Retz.,,1733
POACEAE,"Panicum hallii",Vasey,,1609
POACEAE,"Panicum hallii var. hallii",,,13636
POACEAE,"Panicum hirticaule","J. Presl",,1610
POACEAE,"Panicum hirticaule var. hirticaule",,,13638
POACEAE,"Pappophorum vaginatum",Buckl.,,311
POACEAE,"Phalaris minor",Retz.,,756
POACEAE,"Phragmites australis","(Cav.) Trin. ex Steud.",,865
POACEAE,"Poa annua",L.,,826
POACEAE,"Poa bigelovii","Vasey & Scribn.",,833
POACEAE,"Polypogon monspeliensis","(L.) Desf.",,840
POACEAE,"Polypogon viridis","(Gouan) Breistr.",,1528
POACEAE,"Schismus arabicus",Nees,,3193
POACEAE,"Schismus barbatus","(Loefl. ex L.) Thellung",,3194
POACEAE,"Setaria grisebachii",Fourn.,,802
POACEAE,"Setaria leucopila","(Scribn. & Merr.) K. Schum.",,804
POACEAE,"Setaria liebmannii",Fourn.,,805
POACEAE,"Setaria macrostachya",Kunth,,2660
POACEAE,"Sorghum halepense","(L.) Pers.",,3209
POACEAE,"Sporobolus airoides","(Torr.) Torr.",,3212
POACEAE,"Sporobolus airoides var. airoides","(Torr.) Torr.",,134918
POACEAE,"Sporobolus cryptandrus","(Torr.) A. Gray",,3214
POACEAE,"Sporobolus flexuosus","(Thurb. ex Vasey) Rydb.",,3215
POACEAE,"Sporobolus pyramidatus","(Lam.) A.S. Hitchc.",,9865
POACEAE,"Stipa speciosa","Trin. & Rupr.",,9882
POACEAE,"Stipa speciosa var. speciosa",,,134920
POACEAE,"Trichloris crinita","(Lag.) Parodi",,7369
POACEAE,"Tridens eragrostoides","(Vasey & Scribn.) Nash",,3250
POACEAE,"Tridens muticus","(Torr.) Nash",,3251
POACEAE,"Tridens muticus var. muticus","(Torr.) Nash",,14299
POACEAE,"Triticum aestivum",L.,,3252
POACEAE,"Urochloa arizonica","(Scribn. & Merr.) O. Morrone & F. Zuloaga",,459
POLEMONIACEAE,"Eriastrum diffusum","(A. Gray) Mason",,2197
POLEMONIACEAE,"Eriastrum eremicum","(Jepson) Mason",,2198
POLEMONIACEAE,"Gilia flavocincta","A. Nels.",,2125
POLEMONIACEAE,"Gilia flavocincta subsp. australis","(A.& V. Grant) Day & V. Grant",,11464
POLEMONIACEAE,"Gilia stellata",Heller,,214
POLEMONIACEAE,"Ipomopsis multiflora","(Nutt.) V. Grant",,3999
POLEMONIACEAE,"Langloisia setosissima","(Torr. & A. Gray ex Torr.) Greene",,2056
POLEMONIACEAE,"Langloisia setosissima subsp. setosissima","(Torr. & A. Gray) Greene",,11521
POLEMONIACEAE,"Leptosiphon aureus","(Nutt.) J.M. Porter & L.A. Johnson",,18357
POLEMONIACEAE,"Linanthus bigelovii","(A. Gray) Greene",,2060
POLEMONIACEAE,"Linanthus demissus","(A. Gray) Greene",,2061
POLEMONIACEAE,"Phlox tenuifolia","E. Nels.",,3968
POLYGALACEAE,"Polygala macradenia","A. Gray",,2444
POLYGONACEAE,"Chorizanthe brevicornu",Torr.,,3430
POLYGONACEAE,"Chorizanthe brevicornu subsp. brevicornu",,,134799
POLYGONACEAE,"Chorizanthe corrugata","(Torr.) Torr. & A. Gray",,3424
POLYGONACEAE,"Chorizanthe rigida","(Torr.) Torr. & A. Gray",,3426
POLYGONACEAE,"Eriogonum abertianum",Torr.,,3438
POLYGONACEAE,"Eriogonum deflexum",Torr.,,3469
POLYGONACEAE,"Eriogonum deflexum var. deflexum",Torr.,,12909
POLYGONACEAE,"Eriogonum fasciculatum",Benth.,,3474
POLYGONACEAE,"Eriogonum fasciculatum var. polifolium","(Benth.) Torr. & A. Gray",,12915
POLYGONACEAE,"Eriogonum inflatum","Torr. & Frém.",,3487
POLYGONACEAE,"Eriogonum maculatum",Heller,,3492
POLYGONACEAE,"Eriogonum thomasii",Torr.,,3531
POLYGONACEAE,"Eriogonum thurberi",Torr.,,3533
POLYGONACEAE,"Eriogonum trichopes",Torr.,,3534
POLYGONACEAE,"Eriogonum trichopes var. trichopes",,,12971
POLYGONACEAE,"Eriogonum wrightii","Torr. ex Benth.",,3550
POLYGONACEAE,"Eriogonum wrightii var. nodosum","(Small) Reveal",,49020
POLYGONACEAE,"Polygonum argyrocoleon","Steud. ex Kunze",,13
POLYGONACEAE,"Pterostegia drymarioides","Fisch. & C.A. Mey.",,3560
POLYGONACEAE,"Rumex hymenosepalus",Torr.,,2791
PORTULACACEAE,"Portulaca halimoides",L.,,293
PORTULACACEAE,"Portulaca oleracea",L.,,290
PORTULACACEAE,"Portulaca suffrutescens",Engelm.,,291
PORTULACACEAE,"Portulaca umbraticola",Kunth,,292
PORTULACACEAE,"Portulaca umbraticola subsp. lanceolata","(Engelm.) Matthews & Ketron",,11779
POTAMOGETONACEAE,"Stuckenia pectinata","(L.) Börner",,18778
POTAMOGETONACEAE,"Zannichellia palustris",L.,,1191
PRIMULACEAE,"Androsace occidentalis",Pursh,,921
PTERIDACEAE,"Argyrochosma limitanea","(Maxon) Windham",,2019
PTERIDACEAE,"Argyrochosma limitanea subsp. limitanea",,,11157
PTERIDACEAE,"Astrolepis cochisensis","(Goodding) Benham & Windham",,2022
PTERIDACEAE,"Astrolepis cochisensis subsp. cochisensis",,,11179
PTERIDACEAE,"Astrolepis sinuata","(Lag. ex Sw.) Benham & Windham",,2024
PTERIDACEAE,"Astrolepis sinuata subsp. sinuata",,,11185
PTERIDACEAE,"Bommeria hispida","(Mett. ex Kuhn) Underw.",,1847
PTERIDACEAE,"Cheilanthes lindheimeri",Hook.,,1868
PTERIDACEAE,"Cheilanthes parryi","(D. C. Eaton) Domin",,1144
PTERIDACEAE,"Cheilanthes villosa","Davenport ex Maxon",,1857
PTERIDACEAE,"Cheilanthes wrightii",Hook.,,1860
PTERIDACEAE,"Cheilanthes yavapensis","Reeves ex Windham",,1145
PTERIDACEAE,"Notholaena californica","D. C. Eaton",,1736
PTERIDACEAE,"Notholaena californica subsp. californica",,,11600
PTERIDACEAE,"Notholaena standleyi",Maxon,,1744
PTERIDACEAE,"Pellaea truncata",Goodding,,1677
PTERIDACEAE,"Pentagramma triangularis","(Kaulf.) Yatsk., Windham & E. Wollenw.",,1711
PTERIDACEAE,"Pentagramma triangularis subsp. maxonii","(Weath.) Yatsk., Windham & E. Wollenw.",,11702
RANUNCULACEAE,"Anemone tuberosa",Rydb.,,741
RANUNCULACEAE,"Clematis drummondii","Torr. & A. Gray",,252
RANUNCULACEAE,"Delphinium scaposum",Greene,,773
RANUNCULACEAE,"Myosurus cupulatus","S. Wats.",,588
RANUNCULACEAE,"Myosurus minimus",L.,,589
RESEDACEAE,"Oligomeris linifolia","(Vahl) J.F. Macbr.",,1816
RHAMNACEAE,"Condalia globosa","I.M. Johnston",,3545
RHAMNACEAE,"Condalia globosa var. pubescens","I.M. Johnston",,12602
RHAMNACEAE,"Frangula betulifolia","(Greene) V. Grub.",,3715
RHAMNACEAE,"Frangula betulifolia var. betulifolia",,,134868
RHAMNACEAE,"Rhamnus crocea",Nutt.,,3555
RHAMNACEAE,"Ziziphus obtusifolia","(Hook. ex Torr. & A. Gray) A. Gray",,3559
RHAMNACEAE,"Ziziphus obtusifolia var. canescens","(A. Gray) M.C. Johnston",,14408
ROSACEAE,"Vauquelinia californica","(Torr.) Sarg.",,286
ROSACEAE,"Vauquelinia californica subsp. sonorensis","Hess & Henrickson",,11916
RUBIACEAE,"Galium aparine",L.,,2626
RUBIACEAE,"Galium microphyllum","A. Gray",,3084
RUBIACEAE,"Galium stellatum",Kellogg,,2650
RUPPIACEAE,"Ruppia maritima",L.,,1187
RUTACEAE,"Ptelea trifoliata",L.,,3706
SALICACEAE,"Populus fremontii","S. Watson",,2313
SALICACEAE,"Populus fremontii subsp. fremontii",,,11759
SALICACEAE,"Salix gooddingii","C.R. Ball",,2255
SANTALACEAE,"Phoradendron californicum",Nutt.,,164
SAPINDACEAE,"Dodonaea viscosa","(L.) Jacq.",,3584
SAPINDACEAE,"Dodonaea viscosa var. angustifolia","(L. f.) Benth.",,6712
SAPINDACEAE,"Sapindus drummondii","Hook. & Arn.",,15950
SAURURACEAE,"Anemopsis californica","(Nutt.) Hook. & Arn.",,878
SELAGINELLACEAE,"Selaginella arizonica",Maxon,,655
SELAGINELLACEAE,"Selaginella eremophila",Maxon,,1953
SIMAROUBACEAE,"Castela emoryi","(A. Gray) Moran & Felger",,1167
SIMMONDSIACEAE,"Simmondsia chinensis","(Link) Schneid.",,3313
SOLANACEAE,"Capsicum annuum",L.,,3844
SOLANACEAE,"Capsicum annuum var. glabriusculum","(Dunal) Heiser & Pickersgill",,12375
SOLANACEAE,"Datura discolor",Bernh.,,3869
SOLANACEAE,"Lycium andersonii","A. Gray",,3873
SOLANACEAE,"Lycium andersonii var. andersonii",,,13389
SOLANACEAE,"Lycium berlandieri",Dunal,,3874
SOLANACEAE,"Lycium berlandieri var. longistylum","C.L. Hitchc.",,13393
SOLANACEAE,"Lycium brevipes",Benth.,,10557
SOLANACEAE,"Lycium brevipes var. brevipes",,,10950
SOLANACEAE,"Lycium californicum","Nutt. ex A. Gray",,3875
SOLANACEAE,"Lycium californicum var. californicum","Nutt. ex A. Gray",,90666
SOLANACEAE,"Lycium exsertum","A. Gray",,3877
SOLANACEAE,"Lycium fremontii","A. Gray",,3878
SOLANACEAE,"Lycium fremontii var. fremontii",,,134636
SOLANACEAE,"Lycium macrodon","A. Gray",,3879
SOLANACEAE,"Lycium macrodon var. macrodon",,,134635
SOLANACEAE,"Lycium parishii","A. Gray",,3881
SOLANACEAE,"Lycium parishii var. parishii",,,134634
SOLANACEAE,"Nicotiana clevelandii","A. Gray",,3889
SOLANACEAE,"Nicotiana glauca",Graham,,3890
SOLANACEAE,"Nicotiana glauca var. glauca",,,134895
SOLANACEAE,"Nicotiana obtusifolia","M. Martens & Galeotti",,1283
SOLANACEAE,"Nicotiana obtusifolia var. obtusifolia",,,13498
SOLANACEAE,"Petunia parviflora",Juss.,,10559
SOLANACEAE,"Physalis acutifolia","(Miers) Sandw.",,3883
SOLANACEAE,"Physalis crassifolia",Benth.,,3886
SOLANACEAE,"Physalis lobata",Torr.,,10709
SOLANACEAE,"Physalis versicolor",Rydb.,,15772
SOLANACEAE,"Solanum americanum","P. Mill.",,440
SOLANACEAE,"Solanum hindsianum",Benth.,,616
SOLANACEAE,"Solanum nigrescens","M. Martens & Galeotti",,3839
SOLANACEAE,"Solanum xanti","A. Gray",,506
TALINACEAE,"Talinum paniculatum","(Jacq.) Gaertn.",,303
TAMARICACEAE,"Tamarix aphylla","(L.) Karst.",,2352
TAMARICACEAE,"Tamarix chinensis",Lour.,,2354
TYPHACEAE,"Typha domingensis",Pers.,,3281
URTICACEAE,"Parietaria hespera",Hinton,,3182
URTICACEAE,"Parietaria hespera var. hespera",,,13637
VERBENACEAE,"Aloysia wrightii","Heller ex Abrams",,1051
VERBENACEAE,"Glandularia bipinnatifida","(Nutt.) Nutt.",,3093
VERBENACEAE,"Glandularia bipinnatifida var. bipinnatifida",,,13102
VERBENACEAE,"Glandularia gooddingii","(Briq.) Solbrig",,3096
VERBENACEAE,"Lantana camara",L.,,1057
VERBENACEAE,"Verbena menthifolia",Benth.,,1046
VERBENACEAE,"Verbena neomexicana","(A. Gray) Small",,1048
VIBURNACEAE,"Sambucus cerulea",Raf.,,15947
ZYGOPHYLLACEAE,"Fagonia californica",Benth.,,76
ZYGOPHYLLACEAE,"Fagonia californica subsp. longipes","(Standl.) Felger",,129372
ZYGOPHYLLACEAE,"Kallstroemia californica","(S. Watson) Vail",,2675
ZYGOPHYLLACEAE,"Kallstroemia grandiflora","Torr. ex A. Gray",,2676
ZYGOPHYLLACEAE,"Larrea divaricata","auct. non Cav.",,15374
ZYGOPHYLLACEAE,"Larrea divaricata subsp. tridentata","(Sesse & Moc. ex DC.) Felger & Lowe",,10952
