Family,ScientificName,ScientificNameAuthorship,Notes,TaxonId
POACEAE,"Eriochloa aristata var. aristata",,,32851
POACEAE,"Festuca octoflora",Walt.,,15185
POACEAE,"Heteropogon contortus","(L.) Beauv. ex Roemer & J.A. Schultes",,551
POACEAE,"Hilaria rigida","(Thurb.) Benth. ex Scribn.",,8507
POACEAE,"Hordeum murinum",L.,,1594
POACEAE,"Hordeum murinum subsp. glaucum","(Steud.) Tzvelev",,11500
POACEAE,"Leptochloa panicea","(Retz.) Ohwi",,481
POACEAE,"Leptochloa panicea subsp. brachiata","(Steudl.) N. Snow",,11529
POACEAE,"Leptochloa viscida","(Scribn.) Beal",,480
POACEAE,"Muhlenbergia microsperma","(DC.) Trin.",,356
POACEAE,"Muhlenbergia porteri","Scribn. ex Beal",,408
POACEAE,"Panicum alatum","F. Zuloaga & O. Morrone",,577
POACEAE,"Panicum alatum var. alatum",,,13624
POACEAE,"Panicum hirticaule","J. Presl",,1610
POACEAE,"Panicum hirticaule var. hirticaule",,,13638
POACEAE,"Pennisetum ciliare","(L.) Link",,1680
POACEAE,"Phalaris caroliniana",Walter,,760
POACEAE,"Phalaris minor",Retz.,,756
POACEAE,"Poa bigelovii","Vasey & Scribn.",,833
POACEAE,"Polypogon monspeliensis","(L.) Desf.",,840
POACEAE,"Schismus arabicus",Nees,,3193
POACEAE,"Schismus barbatus","(Loefl. ex L.) Thellung",,3194
POACEAE,"Setaria leucopila","(Scribn. & Merr.) K. Schum.",,804
POACEAE,"Setaria macrostachya",Kunth,,2660
POACEAE,"Sorghum halepense","(L.) Pers.",,3209
POACEAE,"Sporobolus airoides","(Torr.) Torr.",,3212
POACEAE,"Sporobolus cryptandrus","(Torr.) A. Gray",,3214
POACEAE,"Tridens muticus","(Torr.) Nash",,3251
POACEAE,"Tridens muticus var. muticus","(Torr.) Nash",,14299
POACEAE,"Urochloa arizonica","(Scribn. & Merr.) O. Morrone & F. Zuloaga",,459
POACEAE,"Vulpia octoflora","(Walter) Rydb.",,3257
POACEAE,"Vulpia octoflora var. hirtella","(Piper) Henr.",,14366
POLEMONIACEAE,"Aliciella latifolia","(S. Watson) J.M. Porter",,2127
POLEMONIACEAE,"Aliciella latifolia subsp. latifolia","(S. Watson) J.M. Porter",,56953
POLEMONIACEAE,"Eriastrum diffusum","(A. Gray) Mason",,2197
POLEMONIACEAE,"Eriastrum eremicum","(Jepson) Mason",,2198
POLEMONIACEAE,"Gilia sinuata","Douglas ex Benth.",,2201
POLEMONIACEAE,"Gilia stellata",Heller,,214
POLEMONIACEAE,"Langloisia setosissima","(Torr. & A. Gray ex Torr.) Greene",,2056
POLEMONIACEAE,"Langloisia setosissima subsp. setosissima","(Torr. & A. Gray) Greene",,11521
POLEMONIACEAE,"Linanthus bigelovii","(A. Gray) Greene",,2060
POLEMONIACEAE,"Linanthus jonesii","(A. Gray) Greene",,4089
POLYGONACEAE,"Chorizanthe brevicornu",Torr.,,3430
POLYGONACEAE,"Chorizanthe brevicornu subsp. brevicornu",,,134799
POLYGONACEAE,"Chorizanthe brevicornu var. brevicornu",Torrey,,12491
POLYGONACEAE,"Chorizanthe corrugata","(Torr.) Torr. & A. Gray",,3424
POLYGONACEAE,"Chorizanthe rigida","(Torr.) Torr. & A. Gray",,3426
POLYGONACEAE,"Eriogonum deflexum",Torr.,,3469
POLYGONACEAE,"Eriogonum deflexum var. deflexum",Torr.,,12909
POLYGONACEAE,"Eriogonum fasciculatum",Benth.,,3474
POLYGONACEAE,"Eriogonum fasciculatum var. polifolium","(Benth.) Torr. & A. Gray",,12915
POLYGONACEAE,"Eriogonum inflatum","Torr. & Frém.",,3487
POLYGONACEAE,"Eriogonum thomasii",Torr.,,3531
POLYGONACEAE,"Eriogonum thurberi",Torr.,,3533
POLYGONACEAE,"Eriogonum trichopes",Torr.,,3534
POLYGONACEAE,"Eriogonum trichopes var. trichopes",,,12971
POLYGONACEAE,"Eriogonum wrightii","Torr. ex Benth.",,3550
POLYGONACEAE,"Eriogonum wrightii var. nodosum","(Small) Reveal",,49020
POLYGONACEAE,"Nemacaulis denudata",Nutt.,,3536
POLYGONACEAE,"Nemacaulis denudata var. gracilis","Goodman & L. Benson",,13491
POLYGONACEAE,"Polygonum argyrocoleon","Steud. ex Kunze",,13
PORTULACACEAE,"Portulaca halimoides",L.,,293
PORTULACACEAE,"Portulaca oleracea",L.,,290
POTAMOGETONACEAE,"Zannichellia palustris",L.,,1191
PTERIDACEAE,"Astrolepis cochisensis","(Goodding) Benham & Windham",,2022
PTERIDACEAE,"Astrolepis cochisensis subsp. arizonica",Benham,,11178
PTERIDACEAE,"Astrolepis cochisensis subsp. cochisensis",,,11179
PTERIDACEAE,"Astrolepis integerrima","(Hook.) Benham & Windham",,2023
PTERIDACEAE,"Cheilanthes parryi","(D. C. Eaton) Domin",,1144
PTERIDACEAE,"Notholaena californica","D. C. Eaton",,1736
PTERIDACEAE,"Notholaena californica subsp. californica",,,11600
PTERIDACEAE,"Notholaena standleyi",Maxon,,1744
RANUNCULACEAE,"Clematis drummondii","Torr. & A. Gray",,252
RANUNCULACEAE,"Delphinium parishii","A. Gray",,750
RANUNCULACEAE,"Delphinium parishii subsp. parishii",,,11354
RANUNCULACEAE,"Delphinium scaposum",Greene,,773
RESEDACEAE,"Oligomeris linifolia","(Vahl) J.F. Macbr.",,1816
RHAMNACEAE,"Condalia globosa","I.M. Johnston",,3545
RHAMNACEAE,"Condalia globosa var. pubescens","I.M. Johnston",,12602
RHAMNACEAE,"Ziziphus obtusifolia","(Hook. ex Torr. & A. Gray) A. Gray",,3559
RHAMNACEAE,"Ziziphus obtusifolia var. canescens","(A. Gray) M.C. Johnston",,14408
RUBIACEAE,"Galium stellatum",Kellogg,,2650
RUTACEAE,"Thamnosma montana","Torr. & Frém.",,2658
SANTALACEAE,"Phoradendron californicum",Nutt.,,164
SELAGINELLACEAE,"Selaginella arizonica",Maxon,,655
SELAGINELLACEAE,"Selaginella eremophila",Maxon,,1953
SIMAROUBACEAE,"Castela emoryi","(A. Gray) Moran & Felger",,1167
SOLANACEAE,"Chamaesaracha coronopus","(Dunal) A. Gray",,3867
SOLANACEAE,"Datura discolor",Bernh.,,3869
SOLANACEAE,"Lycium andersonii","A. Gray",,3873
SOLANACEAE,"Lycium andersonii var. andersonii",,,13389
SOLANACEAE,"Lycium berlandieri",Dunal,,3874
SOLANACEAE,"Lycium berlandieri var. longistylum","C.L. Hitchc.",,13393
SOLANACEAE,"Lycium californicum","Nutt. ex A. Gray",,3875
SOLANACEAE,"Lycium californicum var. californicum","Nutt. ex A. Gray",,90666
SOLANACEAE,"Lycium fremontii","A. Gray",,3878
SOLANACEAE,"Lycium fremontii var. fremontii",,,134636
SOLANACEAE,"Lycium macrodon","A. Gray",,3879
SOLANACEAE,"Lycium macrodon var. macrodon",,,134635
SOLANACEAE,"Lycium parishii","A. Gray",,3881
SOLANACEAE,"Lycium parishii var. parishii",,,134634
SOLANACEAE,"Nicotiana clevelandii","A. Gray",,3889
SOLANACEAE,"Nicotiana glauca",Graham,,3890
SOLANACEAE,"Nicotiana obtusifolia","M. Martens & Galeotti",,1283
SOLANACEAE,"Physalis acutifolia","(Miers) Sandw.",,3883
SOLANACEAE,"Physalis crassifolia",Benth.,,3886
SOLANACEAE,"Physalis lobata",Torr.,,10709
TAMARICACEAE,"Tamarix aphylla","(L.) Karst.",,2352
TAMARICACEAE,"Tamarix chinensis",Lour.,,2354
TYPHACEAE,"Typha domingensis",Pers.,,3281
URTICACEAE,"Parietaria floridana",Nutt.,,3181
URTICACEAE,"Parietaria hespera",Hinton,,3182
URTICACEAE,"Parietaria hespera var. californica",Hinton,,49867
URTICACEAE,"Parietaria hespera var. hespera",,,13637
VERBENACEAE,"Aloysia wrightii","Heller ex Abrams",,1051
VERBENACEAE,"Glandularia gooddingii","(Briq.) Solbrig",,3096
VERBENACEAE,"Verbena bracteata","Cav. ex Lag. & Rodr.",,1075
VERBENACEAE,"Verbena menthifolia",Benth.,,1046
VERBENACEAE,"Verbena officinalis",L.,,18854
ZYGOPHYLLACEAE,"Fagonia californica",Benth.,,76
ZYGOPHYLLACEAE,"Fagonia californica subsp. californica",,,31429
ZYGOPHYLLACEAE,"Fagonia californica subsp. longipes","(Standl.) Felger",,129372
ZYGOPHYLLACEAE,"Fagonia laevis",Standl.,,2663
ZYGOPHYLLACEAE,"Fagonia pachyacantha",Rydb.,,2665
ZYGOPHYLLACEAE,"Kallstroemia californica","(S. Watson) Vail",,2675
ZYGOPHYLLACEAE,"Kallstroemia grandiflora","Torr. ex A. Gray",,2676
ZYGOPHYLLACEAE,"Larrea divaricata","auct. non Cav.",,15374
ZYGOPHYLLACEAE,"Larrea divaricata subsp. tridentata","(Sesse & Moc. ex DC.) Felger & Lowe",,10952
ZYGOPHYLLACEAE,"Tribulus terrestris",L.,,2674
