Family,ScientificName,ScientificNameAuthorship,Notes,TaxonId
RUTACEAE,"Thamnosma texana","(A. Gray) Torr.",,2659
RUTACEAE,"Thamnosma texanum","(A. Gray) Torr.",,31663
RUTACEAE,"Thamnosma texanum var. purpureum","Woodruff ",,134936
SANTALACEAE,"Phoradendron californicum",Nutt.,,164
SIMMONDSIACEAE,"Simmondsia chinensis","(Link) Schneid.",,3313
SOLANACEAE,"Datura discolor",Bernh.,,3869
SOLANACEAE,"Lycium berlandieri",Dunal,,3874
SOLANACEAE,"Lycium berlandieri var. longistylum","C.L. Hitchc.",,13393
SOLANACEAE,"Lycium exsertum","A. Gray",,3877
SOLANACEAE,"Lycium fremontii","A. Gray",,3878
SOLANACEAE,"Nicotiana glauca",Graham,,3890
SOLANACEAE,"Nicotiana obtusifolia","M. Martens & Galeotti",,1283
SOLANACEAE,"Physalis acutifolia","(Miers) Sandw.",,3883
SOLANACEAE,"Physalis angulata",L.,,3884
SOLANACEAE,"Physalis crassifolia",Benth.,,3886
SOLANACEAE,"Quincula lobata","(Torr.) Raf.",,1455
SOLANACEAE,"Solanum elaeagnifolium",Cav.,,3833
TAMARICACEAE,"Tamarix chinensis",Lour.,,2354
TYPHACEAE,"Typha domingensis",Pers.,,3281
URTICACEAE,"Parietaria hespera",Hinton,,3182
URTICACEAE,"Parietaria hespera var. hespera",,,13637
VERBENACEAE,"Aloysia wrightii","Heller ex Abrams",,1051
VERBENACEAE,"Glandularia bipinnatifida","(Nutt.) Nutt.",,3093
VERBENACEAE,"Glandularia gooddingii","(Briq.) Solbrig",,3096
VERBENACEAE,"Glandularia wrightii","(A. Gray) Umber",,3097
VERBENACEAE,"Lantana camara",L.,,1057
VERBENACEAE,"Lantana horrida",Kunth,,7807
VIBURNACEAE,"Sambucus nigra",L.,,1428
VIBURNACEAE,"Sambucus nigra subsp. canadensis","(L.) R. Bolli",,11838
ZYGOPHYLLACEAE,"Kallstroemia californica","(S. Watson) Vail",,2675
ZYGOPHYLLACEAE,"Kallstroemia grandiflora","Torr. ex A. Gray",,2676
ZYGOPHYLLACEAE,"Larrea tridentata","(Sessé & Moc. ex DC.) Coville",,2671
ZYGOPHYLLACEAE,"Larrea tridentata var. tridentata",,,13270
ZYGOPHYLLACEAE,"Tribulus terrestris",L.,,2674
